Tempo ( s )	Posicao angular ( rad )
15.1900	-0.088
15.1950	-0.094
15.2000	-0.101
15.2050	-0.107
15.2100	-0.113
15.2150	-0.118
15.2200	-0.124
15.2250	-0.129
15.2300	-0.135
15.2350	-0.140
15.2400	-0.145
15.2450	-0.149
15.2500	-0.154
15.2550	-0.159
15.2600	-0.163
15.2650	-0.167
15.2700	-0.171
15.2750	-0.174
15.2800	-0.178
15.2850	-0.181
15.2900	-0.184
15.2950	-0.187
15.3000	-0.188
15.3050	-0.190
15.3100	-0.193
15.3150	-0.195
15.3200	-0.196
15.3250	-0.196
15.3300	-0.198
15.3350	-0.198
15.3400	-0.198
